http://bbs.musicool.cn/archiver/tid-185005.html	一首中东很红的歌曲的伴奏—Nancy Ajram的歌曲哦！ - 情迷亚非拉 - 炫音音乐论坛 - Powered by Discuz! Archiver	中东,Ajram,Nancy,歌曲,伴奏	music
http://bbs.musicool.cn/archiver/tid-295533.html	American Dollar - 自由变奏曲 - 炫音音乐论坛 - Powered by Discuz! Archiver	Dollar,American	music
http://bbs.musicool.cn/archiver/tid-299345.html	李霄云《你看到的我是蓝色的》【320/MP3】【RF/115】 - 华语流行音乐 - 炫音音乐论坛 - Powered by Discuz! Archiver	MP3,李霄云,蓝色	music
http://bbs.musicool.cn/archiver/tid-299431.html	不可错过的花美男：Chris Salvatore【256Kbps】 - 欧美流行音乐区 - 炫音音乐论坛 - Powered by Discuz! Archiver	Salvatore,Chris,美男	music
http://bbs.musicool.cn/archiver/tid-299663.html	【精选电音】幻音之旅(第一辑) 轮回之夜 - 修复区 - 炫音音乐论坛 - Powered by Discuz! Archiver	【精选电音】幻音之旅(第一辑) 轮回之夜	music
http://bbs.musicool.cn/archiver/tid-299736.html	Tina Dico - Let's Get Lost - 单曲推荐 - 炫音音乐论坛 - Powered by Discuz! Archiver	Let,Get,Tina,Lost,Dico	music
http://bbs.musicool.cn/archiver/tid-357286.html	听听大师门们的演奏更是百听不烦. - 古典讨论专版 - 炫音音乐论坛 - Powered by Discuz! Archiver	听听大师门们的演奏更是百听不烦.	music
http://bbs.musicool.cn/space-uid-642836.html	花姑子的空间 - 炫音音乐论坛 -	花姑子的空间	music
http://bbs.musicool.cn/space-username-jjlejjlejjle.html	jjlejjlejjle的空间 - 炫音音乐论坛 -	jjlejjlejjle的空间	music
http://bbs.musicool.cn/space-username-sunjelly.html	sunjelly的空间 - 炫音音乐论坛 -	sunjelly的空间	music
http://bbs.musicool.cn/space-username-tt5000.html	tt5000的空间 - 炫音音乐论坛 -	tt5000的空间	music
http://beauty.pclady.com.cn/zxzq/baoshi/bsry/	【保湿乳液】介绍什么品牌的保湿乳液保湿效果最好_PClady百科_太平洋女性网	皮肤保湿,保湿乳液	beauty
http://beauty.pclady.com.cn/zxzq/huazhuangshui/	【化妆水】最流行最好用的化妆水__PClady百科_太平洋女性网	化妆水,化妆水的作用,雪肌精化妆水,保湿化妆水,美白化妆水	beauty
http://beauty.pclady.com.cn/zxzq/xiumei/xmcp/	【修眉产品】如何修眉，怎样修眉，如何选择合适的修眉产品_PClady百科_太平洋女性网	修眉产品;如何修眉	beauty
http://beauty.pclady.com.cn/zxzq/yanying/yyphb/	【眼影排行榜】如何画眼影，眼影的画法_PClady百科_太平洋女性网	眼影排行榜;如何画好眼影	beauty
http://beauty.rayli.com.cn//makeup/2010-09-01/L0003001001_761868.html	你可能没见过的王菲惊艳妆容-美容-瑞丽网|rayli.com.cn	王菲,妆容,惊艳,	beauty
http://beauty.rayli.com.cn//skincare/2010-09-08/L0003002001_764231.html	秋季美白 大S推荐必做的保养-美容-瑞丽网|rayli.com.cn	护肤,美白,大S,保养,	beauty
http://beauty.rayli.com.cn/0003/2009-12-31/L00031zp_640084.html	跟韩国底妆女王学遮瑕技巧-美容-瑞丽网|rayli.com.cn		beauty
http://beauty.rayli.com.cn/hairdressing/2010-08-30/L0003003001_760593_9.html	step2 -蛋卷头vs侧发髻 秋日发型变变变-美容-瑞丽网|rayli.com.cn		beauty
http://beauty.rayli.com.cn/perfume/2010-09-02/L0003004003_762431_1.html	Copy绯闻女孩 巴黎做马卡龙 title=Copy绯闻女孩 巴黎做马卡龙-尝试浓郁的混搭香水味道-美容-瑞丽网|rayli.com.cn		beauty
http://beauty.rayli.com.cn/perfume/2010-09-05/L0003004005_762976.html	好香水 留香多长时间？-美容-瑞丽网|rayli.com.cn	香水,时间,留香,	beauty
http://beauty.rayli.com.cn/skincare/2009-08-27/L0003002001_548936_9.html	Copy绯闻女孩 巴黎做马卡龙 title=Copy绯闻女孩 巴黎做马卡龙-十条宅女美学 躺在家里变美-美容-瑞丽网|rayli.com.cn		beauty
http://beauty.rayli.com.cn/skincare/2010-08-30/L0003002002_760503_4.html	Copy绯闻女孩 巴黎做马卡龙 title=Copy绯闻女孩 巴黎做马卡龙-8个妙法一周内赶走恼人油脂痘痘-美容-瑞丽网|rayli.com.cn		beauty
http://club.xialala.com/	极品音乐论坛 - 音乐是用来分享的	论坛,音乐论坛,摇滚,金属,朋克,古典,电子,爵士,乡村,英伦	music
http://club.xialala.com/	极品音乐论坛 - 音乐是用来分享的	论坛,音乐论坛,摇滚,金属,朋克,古典,电子,爵士,乡村,英伦	music
http://cn.babycenter.com/baby/breastfeeding/fangfa/milk_6months/	6个月大的宝宝需要喝多少奶？ - 6个月大的宝宝 - 母乳喂养 - 宝宝中心	6个月大的宝宝，6个月大的宝宝喝多少奶	parenting
http://cn.babycenter.com/baby/dailycare/qingshang/xingzuo/	兔宝宝与十二星座 � 兔宝宝 � 宝宝中心	兔宝宝，兔宝宝与十二星座	parenting
http://cn.babycenter.com/gallery/	可爱宝宝图片|搞笑宝宝图片 - 宝宝中心	宝宝图片，孕妇图片	parenting
http://cn.babycenter.com/pregnancy/antenataltests/quiz-tangshai/	唐氏筛查是什么 - 唐氏筛查 � 产前检查 - 宝宝中心	唐氏筛查是什么，唐氏筛查	parenting
http://cn.babycenter.com/video/toddler/baobao-wanju-anquan/	选购安全的玩具－玩具与活动－1－3岁宝宝－宝宝中心	孩子玩具，安全的玩具	parenting
http://cn.babycenter.com/video/yujia/yunfuyujia-nvshenshi/	孕妇瑜伽视频 - 女神式 - 宝宝中心	孕妇瑜伽视频，孕妇瑜伽，女神式，孕晚期，瑜伽视频，孕妇，瑜伽	parenting
http://cosme.pclady.com.cn/beautymate/	BeautyMate美肌之志_太平洋女性网美肌之志化妆品专区	美肌之志,BeautyMate	beauty
http://cosme.pclady.com.cn/beryliya/	beryliya贝莉雅黛_太平洋女性网贝莉雅黛化妆品专区	贝莉雅黛,beryliya	beauty
http://cosme.pclady.com.cn/celine/	Celine赛琳_太平洋女性网赛琳化妆品专区	赛琳,Celine	beauty
http://cosme.pclady.com.cn/cucumber/	Cucumber广源良_太平洋女性网广源良化妆品专区	广源良,Cucumber	beauty
http://cosme.pclady.com.cn/dianping/br1620_sm9.html	玫琳凯唇部护理怎么样，好不好用_太平洋女性网化妆品点评库		beauty
http://cosme.pclady.com.cn/donnakaran/	Donna Karan唐那凯伦_太平洋女性网唐那凯伦化妆品专区	唐那凯伦,Donna Karan	beauty
http://cosme.pclady.com.cn/judithleiber/	Judith Leiber朱迪思？雷伯_太平洋女性网朱迪思？雷伯化妆品专区	朱迪思？雷伯,Judith Leiber	beauty
http://cosme.pclady.com.cn/kalakala/	kalakala咖啦咖啦_太平洋女性网咖啦咖啦化妆品专区	咖啦咖啦,kalakala	beauty
http://cosme.pclady.com.cn/lanvin/	Lanvin朗万_太平洋女性网朗万化妆品专区	朗万,Lanvin	beauty
http://cosme.pclady.com.cn/lisap/	Lisap丽莎贝_太平洋女性网丽莎贝化妆品专区	丽莎贝,Lisap	beauty
http://cosme.pclady.com.cn/product/1859.html	FANCL芳珂活肤紧致眼霜怎么样|价格|用法_太平洋女性网化妆品点评库	FANCL芳珂活肤紧致眼霜,活肤紧致眼霜,活肤紧致眼霜,FANCL芳珂眼霜/眼部精华	beauty
http://cosme.pclady.com.cn/product/65615.html	高丝兰皙欧美白清透洁肤油 怎么样|价格|用法_太平洋女性网化妆品点评库	高丝兰皙欧美白清透洁肤油 ,兰皙欧美白清透洁肤油 ,KOSE兰皙欧美白清透洁肤油 ,高丝面部磨砂/去角质	beauty
http://cosme.pclady.com.cn/product/743.html	雅呵雅深层焕白精华液怎么样|价格|用法_太平洋女性网化妆品点评库	雅呵雅深层焕白精华液,深层焕白精华液,AQUA深层焕白精华液,雅呵雅面部精华	beauty
http://cosme.pclady.com.cn/product_comment_list/448.html	点评高丝馨白按摩面膜怎么样，好不好用_太平洋女性网化妆品点评库		beauty
http://cosme.pclady.com.cn/product_comment_reply/174014.html	moshengren对彼嘉柔润晶透凝露的点评_太平洋女性网化妆品点评库		beauty
http://cosme.pclady.com.cn/products_list/br0_bs0_bi0_sm0_ef2_pb0_pe0_or0.html	【保湿】好用保湿产品大全_太平洋女性网化妆品点评库	保湿	beauty
http://cosme.pclady.com.cn/products_list/br0_bs0_bi2_sm16_ef0_pb0_pe0_or5.html	【唇膏/口红】最新入库唇膏/口红产品大全_太平洋女性网化妆品点评库	唇膏/口红	beauty
http://cosme.pclady.com.cn/products_list/br1384_bs0_bi0_sm0_ef3_pb0_pe0_or0.html	【艾蜜塔补水】好用艾蜜塔补水产品大全_太平洋女性网化妆品点评库	艾蜜塔补水	beauty
http://cosme.pclady.com.cn/products_list/br1394_bs0_bi0_sm0_ef2_pb0_pe0_or0.html	【艾凡达保湿】好用艾凡达保湿产品大全_太平洋女性网化妆品点评库	艾凡达保湿	beauty
http://cosme.pclady.com.cn/products_list/br1411_bs0_bi1_sm0_ef0_pb0_pe0_or0.html	【贝德玛护肤】好用贝德玛护肤产品大全_太平洋女性网化妆品点评库	贝德玛护肤	beauty
http://cosme.pclady.com.cn/products_list/br1453_bs0_bi0_sm0_ef2_pb0_pe0_or0.html	【可伶可俐保湿】好用可伶可俐保湿产品大全_太平洋女性网化妆品点评库	可伶可俐保湿	beauty
http://cosme.pclady.com.cn/products_list/br1484_bs0_bi2_sm0_ef0_pb0_pe0_or0.html	【迪士尼彩妆】好用迪士尼彩妆产品大全_太平洋女性网化妆品点评库	迪士尼彩妆	beauty
http://cosme.pclady.com.cn/products_list/br1485_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【蒂之妮滋润】好用蒂之妮滋润产品大全_太平洋女性网化妆品点评库	蒂之妮滋润	beauty
http://cosme.pclady.com.cn/products_list/br1507_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【优色林滋润】好用优色林滋润产品大全_太平洋女性网化妆品点评库	优色林滋润	beauty
http://cosme.pclady.com.cn/products_list/br1580_bs0_bi0_sm0_ef26_pb0_pe0_or0.html	【歌剧魅影收缩毛孔】好用歌剧魅影收缩毛孔产品大全_太平洋女性网化妆品点评库	歌剧魅影收缩毛孔	beauty
http://cosme.pclady.com.cn/products_list/br1738_bs0_bi0_sm0_ef27_pb0_pe0_or0.html	【葆丽美舒缓肌肤】好用葆丽美舒缓肌肤产品大全_太平洋女性网化妆品点评库	葆丽美舒缓肌肤	beauty
http://cosme.pclady.com.cn/products_list/br1748_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【东洋之花滋润】好用东洋之花滋润产品大全_太平洋女性网化妆品点评库	东洋之花滋润	beauty
http://cosme.pclady.com.cn/products_list/br1781_bs0_bi0_sm0_ef27_pb0_pe0_or0.html	【伊夫黎雪舒缓肌肤】好用伊夫黎雪舒缓肌肤产品大全_太平洋女性网化妆品点评库	伊夫黎雪舒缓肌肤	beauty
http://cosme.pclady.com.cn/products_list/br1784_bs0_bi0_sm0_ef2_pb0_pe0_or0.html	【昭贵保湿】好用昭贵保湿产品大全_太平洋女性网化妆品点评库	昭贵保湿	beauty
http://cosme.pclady.com.cn/products_list/br1791_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【珂洛艾伊滋润】好用珂洛艾伊滋润产品大全_太平洋女性网化妆品点评库	珂洛艾伊滋润	beauty
http://cosme.pclady.com.cn/products_list/br1803_bs0_bi0_sm0_ef27_pb0_pe0_or0.html	【维肌泉 舒缓肌肤】好用维肌泉 舒缓肌肤产品大全_太平洋女性网化妆品点评库	维肌泉 舒缓肌肤	beauty
http://cosme.pclady.com.cn/products_list/br1813_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【碧缇曼滋润】好用碧缇曼滋润产品大全_太平洋女性网化妆品点评库	碧缇曼滋润	beauty
http://cosme.pclady.com.cn/products_list/br1814_bs0_bi0_sm0_ef3_pb0_pe0_or0.html	【希金诺补水】好用希金诺补水产品大全_太平洋女性网化妆品点评库	希金诺补水	beauty
http://cosme.pclady.com.cn/products_list/br1874_bs0_bi2_sm0_ef0_pb0_pe0_or0.html	【保娜多芙彩妆】好用保娜多芙彩妆产品大全_太平洋女性网化妆品点评库	保娜多芙彩妆	beauty
http://cosme.pclady.com.cn/products_list/br1894_bs0_bi1_sm12_ef0_pb0_pe0_or0.html	【西藏红花面部磨砂/去角质】好用西藏红花面部磨砂/去角质产品大全_太平洋女性网化妆品点评库	西藏红花面部磨砂/去角质	beauty
http://cosme.pclady.com.cn/products_list/br2015_bs0_bi0_sm0_ef3_pb0_pe0_or0.html	【凯伊秀补水】好用凯伊秀补水产品大全_太平洋女性网化妆品点评库	凯伊秀补水	beauty
http://cosme.pclady.com.cn/products_list/br2075_bs0_bi2_sm0_ef0_pb0_pe0_or0.html	【泊妃彩妆】好用泊妃彩妆产品大全_太平洋女性网化妆品点评库	泊妃彩妆	beauty
http://cosme.pclady.com.cn/products_list/br2078_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【白皙滋润】好用白皙滋润产品大全_太平洋女性网化妆品点评库	白皙滋润	beauty
http://cosme.pclady.com.cn/products_list/br2207_bs0_bi1_sm12_ef0_pb0_pe0_or0.html	【ULTIMA II面部磨砂/去角质】好用ULTIMA II面部磨砂/去角质产品大全_太平洋女性网化妆品点评库	ULTIMA II面部磨砂/去角质	beauty
http://cosme.pclady.com.cn/products_list/br2287_bs0_bi0_sm0_ef3_pb0_pe0_or0.html	【韩伊补水】好用韩伊补水产品大全_太平洋女性网化妆品点评库	韩伊补水	beauty
http://cosme.pclady.com.cn/products_list/br2298_bs0_bi1_sm6_ef0_pb0_pe0_or0.html	【SUNDARI面膜/眼膜】好用SUNDARI面膜/眼膜产品大全_太平洋女性网化妆品点评库	SUNDARI面膜/眼膜	beauty
http://cosme.pclady.com.cn/products_list/br2375_bs0_bi0_sm0_ef26_pb0_pe0_or0.html	【肌言堂收缩毛孔】好用肌言堂收缩毛孔产品大全_太平洋女性网化妆品点评库	肌言堂收缩毛孔	beauty
http://cosme.pclady.com.cn/products_list/br2608_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【ORIKS滋润】好用ORIKS滋润产品大全_太平洋女性网化妆品点评库	ORIKS滋润	beauty
http://cosme.pclady.com.cn/products_list/br2687_bs0_bi0_sm0_ef2_pb0_pe0_or0.html	【路易维娜保湿】好用路易维娜保湿产品大全_太平洋女性网化妆品点评库	路易维娜保湿	beauty
http://cosme.pclady.com.cn/products_list/br2777_bs0_bi2_sm0_ef0_pb0_pe0_or0.html	【Leichner彩妆】好用Leichner彩妆产品大全_太平洋女性网化妆品点评库	Leichner彩妆	beauty
http://cosme.pclady.com.cn/products_list/br2836_bs0_bi2_sm0_ef0_pb0_pe0_or0.html	【美康粉黛彩妆】好用美康粉黛彩妆产品大全_太平洋女性网化妆品点评库	美康粉黛彩妆	beauty
http://cosme.pclady.com.cn/products_list/br2991_bs0_bi2_sm0_ef0_pb0_pe0_or0.html	【韩束彩妆】好用韩束彩妆产品大全_太平洋女性网化妆品点评库	韩束彩妆	beauty
http://cosme.pclady.com.cn/products_list/br2995_bs0_bi1_sm12_ef0_pb0_pe0_or0.html	【可东爱西面部磨砂/去角质】好用可东爱西面部磨砂/去角质产品大全_太平洋女性网化妆品点评库	可东爱西面部磨砂/去角质	beauty
http://cosme.pclady.com.cn/products_list/br3006_bs0_bi0_sm0_ef2_pb0_pe0_or0.html	【凯特莫斯保湿】好用凯特莫斯保湿产品大全_太平洋女性网化妆品点评库	凯特莫斯保湿	beauty
http://cosme.pclady.com.cn/products_list/br3121_bs0_bi1_sm7_ef0_pb0_pe0_or0.html	【i m有机护肤防晒/隔离】好用i m有机护肤防晒/隔离产品大全_太平洋女性网化妆品点评库	i m有机护肤防晒/隔离	beauty
http://cosme.pclady.com.cn/products_list/br3278_bs0_bi0_sm0_ef2_pb0_pe0_or0.html	【凡茜保湿】好用凡茜保湿产品大全_太平洋女性网化妆品点评库	凡茜保湿	beauty
http://cosme.pclady.com.cn/products_list/br3319_bs0_bi1_sm6_ef0_pb0_pe0_or0.html	【莎夫医生面膜/眼膜】好用莎夫医生面膜/眼膜产品大全_太平洋女性网化妆品点评库	莎夫医生面膜/眼膜	beauty
http://cosme.pclady.com.cn/products_list/br3462_bs0_bi2_sm29_ef0_pb0_pe0_or0.html	【香格顿眼影】好用香格顿眼影产品大全_太平洋女性网化妆品点评库	香格顿眼影	beauty
http://cosme.pclady.com.cn/products_list/br3492_bs0_bi0_sm0_ef2_pb0_pe0_or0.html	【5重白保湿】好用5重白保湿产品大全_太平洋女性网化妆品点评库	5重白保湿	beauty
http://cosme.pclady.com.cn/products_list/br3501_bs0_bi0_sm0_ef27_pb0_pe0_or0.html	【姿田秀舒缓肌肤】好用姿田秀舒缓肌肤产品大全_太平洋女性网化妆品点评库	姿田秀舒缓肌肤	beauty
http://cosme.pclady.com.cn/products_list/br3511_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【依之可滋润】好用依之可滋润产品大全_太平洋女性网化妆品点评库	依之可滋润	beauty
http://cosme.pclady.com.cn/products_list/br3540_bs0_bi0_sm0_ef27_pb0_pe0_or0.html	【圣蜜莱雅舒缓肌肤】好用圣蜜莱雅舒缓肌肤产品大全_太平洋女性网化妆品点评库	圣蜜莱雅舒缓肌肤	beauty
http://cosme.pclady.com.cn/products_list/br3549_bs0_bi1_sm12_ef0_pb0_pe0_or0.html	【仟草佰露面部磨砂/去角质】好用仟草佰露面部磨砂/去角质产品大全_太平洋女性网化妆品点评库	仟草佰露面部磨砂/去角质	beauty
http://cosme.pclady.com.cn/products_list/br3580_bs0_bi0_sm0_ef26_pb0_pe0_or0.html	【韩肌素收缩毛孔】好用韩肌素收缩毛孔产品大全_太平洋女性网化妆品点评库	韩肌素收缩毛孔	beauty
http://cosme.pclady.com.cn/products_list/br3582_bs0_bi2_sm0_ef0_pb0_pe0_or0.html	【韩露彩妆】好用韩露彩妆产品大全_太平洋女性网化妆品点评库	韩露彩妆	beauty
http://cosme.pclady.com.cn/products_list/br3752_bs0_bi0_sm0_ef31_pb0_pe0_or0.html	【莱妮雅滋润】好用莱妮雅滋润产品大全_太平洋女性网化妆品点评库	莱妮雅滋润	beauty
http://cosme.pclady.com.cn/products_list/br3864_bs0_bi1_sm6_ef0_pb0_pe0_or0.html	【瑞虎面膜/眼膜】好用瑞虎面膜/眼膜产品大全_太平洋女性网化妆品点评库	瑞虎面膜/眼膜	beauty
http://cosme.pclady.com.cn/renefurterer/	Rene Furterer馥绿德雅_太平洋女性网馥绿德雅化妆品专区	馥绿德雅,Rene Furterer	beauty
http://cosme.pclady.com.cn/somang/	Somang所望_太平洋女性网所望化妆品专区	所望,Somang	beauty
http://cosme.pclady.com.cn/terax/	Terax蒂蕾丝_太平洋女性网蒂蕾丝化妆品专区	蒂蕾丝,Terax	beauty
http://cosme.pclady.com.cn/tsc/	T.S.C菁桦_太平洋女性网菁桦化妆品专区	菁桦,T.S.C	beauty
http://cppcc.people.com.cn/GB/34957/63646/9428337.html	具有强大生命力的政党制度--中国政协新闻网--人民网		military
http://cppcc.people.com.cn/GB/34961/45591/63417/5020943.html	人民日报《议政建言》周刊--中国政协新闻网--人民网		military
http://deco.rayli.com.cn/materials/2010-01-06/L0007018002_643339_7.html	只因有你 艺术瓷砖装饰精致的家居空间 -艺术瓷砖装饰精致的家居空间-家居-瑞丽网|rayli.com.cn		decorating
http://deco.rayli.com.cn/region/C0007005001_1.html	时尚家具-家居频道-瑞丽女性网		decorating
http://dianshiju.cntv.cn/nanerbense/classpage/video/20110518/101262.shtml	《男儿本色》 第38集 大结局_电视剧台_中国网络电视台	,( 刘烨,罗嘉良,徐正曦,王雅捷,杨雪 曾丽珍),男儿本色,《男儿本色》 第38集 大结局男儿本色,,,中国网络电视台	television
http://dianshiju.cntv.cn/shachun/videopage/index.shtml	傻春	傻春,电视剧,视频,全集,高清,CNTV电视剧台,陶红,孔琳,毛晓彤,吕丽萍,张蓓	television
http://dianshiju.cntv.cn/shiyanjinsheng/classpage/video/20120202/100438.shtml	电视剧《誓言今生》发布会现场实录_电视剧台_中国网络电视台	国安题材,( 郭晓冬,姜武,李雪健 刘江),誓言今生,电视剧《誓言今生》发布会现场实录誓言今生,,,中国网络电视台	television
http://dianshiju.cntv.cn/xiangqimiren/videopage/index.shtml	香气迷人	香气迷人,左小青,俞飞鸿,赵文瑄,张子健,沈好放	television
http://digi.tech.qq.com/notebook/	笔记本首页_腾讯数码_腾讯网	笔记本,热门机型,本本降价,经验导购,新品评测,本本靓图,周边设备,手提,手提电脑,笔记本电脑,本本,人气本,热门本,低价本,特价本,降价本,促销,升级,经济,低价,入门,学生机,水货,超值,商务,轻薄,便携,续航,锂电,锂电池,电池爆炸,时尚,个性,彩壳,另类,索尼,VAIO,三星,LG,方正,苹果,Thinkpad,联想,富士通,东芝,宏基,华硕,Gateway,惠普,HP,DELL,戴尔,神舟,NV,独显,双核,炫龙,内存,硬盘,显卡,LCD,液晶屏,键盘,鼠标,音箱,声卡	digital products
http://digital.msn.com.cn/shishang/	MSN数字时尚频道	数码,时尚,奢侈品,手机,诺基亚,数码相机,数码摄像机	digital products
http://dp.pconline.com.cn/list/m3_t4.html	【纪实摄影】纪实摄影精华作品大全_太平洋电脑网摄影部落		photography
http://ele.me/	饿了么-网上订餐-叫外卖上ele.me	外卖，订餐，外卖网，网上订餐	food
http://ent.163.com/ent_2003/editor/news/gossip/040810/040810_295249.html	玩的就是颠覆_网易娱乐频道	玩的就是颠覆	gossip
http://ent.163.com/special/hybdhz/	行业报道_网易娱乐		gossip
http://ent.sina.com.cn/2004-11-12/0559562972.html	容中尔甲还是丢了“高原红”(图)_影音娱乐_新浪网		gossip
http://ent.sina.com.cn/download/photo/angelinajolie.html	下载特区_影音娱乐_新浪网		gossip
http://ent.sina.com.cn/download/photo/click.html	下载特区_影音娱乐_新浪网		gossip
http://ent.sina.com.cn/download/photo/sangyy.html	下载特区_影音娱乐_新浪网		gossip
http://ent.sina.com.cn/e/2007-01-29/11361430309.html	李少红陈坤07年开《门》 恐怖片DVD惊悚推出_影音娱乐_新浪网	李少红陈坤07年开《门》 恐怖片DVD惊悚推出	gossip
http://ent.sina.com.cn/f/84thOscaryg/video/	第84届奥斯卡入围影片预告放映室_新浪娱乐_新浪网	第84届奥斯卡入围影片预告放映室,奥斯卡	gossip
http://ent.sina.com.cn/f/europalia/p/index.html	欧罗巴利亚艺术节_新浪娱乐_新浪网		gossip
http://ent.sina.com.cn/f/h/fuxingzhilu/index.shtml	大型音乐舞蹈史诗《复兴之路》_影音娱乐_新浪网		gossip
http://ent.sina.com.cn/f/h/shuochangjf/	大型山西说唱剧《解放》_影音娱乐_新浪网		gossip
http://ent.sina.com.cn/f/himapr/index.html	《喜玛拉雅王子》_影音娱乐_新浪网	蒲巴甲,Himalaya prince,喜玛拉雅王子	gossip
http://ent.sina.com.cn/f/jiqixia/p/index.html	电影《机器侠》_新浪娱乐_新浪网		gossip
http://ent.sina.com.cn/f/leslie2008/index.shtml	张国荣去世五周年纪念_影音娱乐_新浪		gossip
http://ent.sina.com.cn/f/m/80oscar/hjmd.html	第80届奥斯卡金像奖获奖名单_影音娱乐_新浪网	奥斯卡金像奖,80届奥斯卡,oscar,奥斯卡获奖名单,奥斯卡奖项表,奥斯卡奖项列表,奥斯卡风向标,奥斯卡影帝,奥斯卡影后,奥斯卡最佳导演,奥斯卡最佳影片,奥斯卡大赢家,奥斯卡最佳外语片,奥斯卡金像奖	gossip
